2017-03-09 18:19:15.525390 checking heartbeat
2017-03-09 18:19:17.527804 checking heartbeat
2017-03-09 18:31:57.173031 hello world 1219
2017-03-09 18:31:57.275803 hello world 1220
2017-03-09 18:31:57.378894 hello world 1221
2017-03-09 18:31:57.483215 hello world 1222
2017-03-09 18:31:57.586115 hello world 1223
2017-03-09 18:31:57.692041 hello world 1224
2017-03-09 18:31:57.797224 hello world 1225
2017-03-09 18:31:57.900271 hello world 1226
2017-03-09 18:31:58.003311 hello world 1227
2017-03-09 18:31:58.106435 hello world 1228
2017-03-09 18:31:58.209330 hello world 1229
2017-03-09 18:31:58.321301 hello world 1230
2017-03-09 18:31:58.424491 hello world 1231
2017-03-09 18:31:58.527598 hello world 1232
2017-03-09 18:31:58.630831 hello world 1233
2017-03-09 18:31:58.734137 hello world 1234
2017-03-09 18:31:58.837260 hello world 1235
2017-03-09 18:31:58.940637 hello world 1236
2017-03-09 18:31:59.050010 hello world 1237
2017-03-09 18:31:59.184577 hello world 1238
2017-03-09 18:31:59.288501 hello world 1239
2017-03-09 18:31:59.391508 hello world 1240
2017-03-09 18:31:59.494514 hello world 1241
2017-03-09 18:31:59.597467 hello world 1242
2017-03-09 18:31:59.700299 hello world 1243
2017-03-09 18:31:59.803478 hello world 1244
2017-03-09 18:31:59.906597 hello world 1245
2017-03-09 18:32:00.009649 hello world 1246
2017-03-09 18:32:00.113181 hello world 1247
2017-03-09 18:32:00.218415 hello world 1248
2017-03-09 18:32:00.321623 hello world 1249
2017-03-09 18:32:00.424814 hello world 1250
2017-03-09 18:32:00.535642 hello world 1251
2017-03-09 18:32:00.638593 hello world 1252
2017-03-09 18:32:00.747544 hello world 1253
2017-03-09 18:32:00.850876 hello world 1254
2017-03-09 18:32:00.953904 hello world 1255
2017-03-09 18:32:01.057031 hello world 1256
2017-03-09 18:32:01.160487 hello world 1257
2017-03-09 18:32:01.263767 hello world 1258
2017-03-09 18:32:01.366779 hello world 1259
2017-03-09 18:32:01.470145 hello world 1260
2017-03-09 18:32:01.573200 hello world 1261
2017-03-09 18:32:01.676591 hello world 1262
2017-03-09 18:32:01.780919 hello world 1263
2017-03-09 18:32:01.883787 hello world 1264
2017-03-09 18:32:01.990359 hello world 1265
2017-03-09 18:32:02.093778 hello world 1266
2017-03-09 18:32:02.196805 hello world 1267
2017-03-09 18:32:02.300508 hello world 1268
2017-03-09 18:32:02.403832 hello world 1269
2017-03-09 18:32:02.507247 hello world 1270
2017-03-09 18:32:02.610017 hello world 1271
2017-03-09 18:32:02.712882 hello world 1272
2017-03-09 18:32:02.817390 hello world 1273
2017-03-09 18:32:02.920543 hello world 1274
2017-03-09 18:32:03.023838 hello world 1275
2017-03-09 18:32:03.127743 hello world 1276
2017-03-09 18:32:03.231035 hello world 1277
2017-03-09 18:32:03.334083 hello world 1278
2017-03-09 18:32:03.438707 hello world 1279
2017-03-09 18:32:03.542197 hello world 1280
2017-03-09 18:32:03.645354 hello world 1281
2017-03-09 18:32:03.751294 hello world 1282
2017-03-09 18:32:03.854550 hello world 1283
2017-03-09 18:32:03.957816 hello world 1284
2017-03-09 18:32:04.063762 hello world 1285
2017-03-09 18:32:04.169317 hello world 1286
2017-03-09 18:32:04.274946 hello world 1287
2017-03-09 18:32:04.378758 hello world 1288
2017-03-09 18:32:04.481915 hello world 1289
2017-03-09 18:32:04.585076 hello world 1290
2017-03-09 18:32:04.688204 hello world 1291
2017-03-09 18:32:04.791700 hello world 1292
2017-03-09 18:32:04.896389 hello world 1293
2017-03-09 18:32:04.999957 hello world 1294
2017-03-09 18:32:05.103360 hello world 1295
2017-03-09 18:32:05.206339 hello world 1296
2017-03-09 18:32:05.309613 hello world 1297
2017-03-09 18:32:05.413346 hello world 1298
2017-03-09 18:32:05.518130 hello world 1299
2017-03-09 18:32:05.621081 hello world 1300
2017-03-09 18:32:05.727158 hello world 1301
2017-03-09 18:32:05.830256 hello world 1302
2017-03-09 18:32:05.933610 hello world 1303
2017-03-09 18:32:06.036766 hello world 1304
2017-03-09 18:32:06.140027 hello world 1305
2017-03-09 18:32:06.166358 connection error
2017-03-09 18:32:11.208640 hello world 1306
2017-03-09 18:32:11.209147 hello world 1307
2017-03-09 18:32:11.210332 hello world 1308
2017-03-09 18:32:11.210659 hello world 1309
2017-03-09 18:32:11.210985 hello world 1310
2017-03-09 18:32:11.211314 hello world 1311
2017-03-09 18:32:11.211630 hello world 1312
2017-03-09 18:32:11.211952 hello world 1313
2017-03-09 18:32:11.212278 hello world 1314
2017-03-09 18:32:11.212581 hello world 1315
2017-03-09 18:32:11.212874 hello world 1316
2017-03-09 18:32:11.213180 hello world 1317
2017-03-09 18:32:11.213470 hello world 1318
2017-03-09 18:32:11.213776 hello world 1319
2017-03-09 18:32:11.214061 hello world 1320
2017-03-09 18:32:11.214364 hello world 1321
2017-03-09 18:32:11.214646 hello world 1322
2017-03-09 18:32:11.214946 hello world 1323
2017-03-09 18:32:11.215243 hello world 1324
2017-03-09 18:32:11.215548 hello world 1325
2017-03-09 18:32:11.215829 hello world 1326
2017-03-09 18:32:11.216144 hello world 1327
2017-03-09 18:32:11.216428 hello world 1328
2017-03-09 18:32:11.216726 hello world 1329
2017-03-09 18:32:11.217006 hello world 1330
2017-03-09 18:32:11.217305 hello world 1331
2017-03-09 18:32:11.217586 hello world 1332
2017-03-09 18:32:11.217903 hello world 1333
2017-03-09 18:32:11.218214 hello world 1334
2017-03-09 18:32:11.218517 hello world 1335
2017-03-09 18:32:11.218798 hello world 1336
2017-03-09 18:32:11.219110 hello world 1337
2017-03-09 18:32:11.219397 hello world 1338
2017-03-09 18:32:11.219697 hello world 1339
2017-03-09 18:32:11.219977 hello world 1340
2017-03-09 18:32:11.220288 hello world 1341
2017-03-09 18:32:11.220610 hello world 1342
2017-03-09 18:32:11.220893 hello world 1343
2017-03-09 18:32:11.221192 hello world 1344
2017-03-09 18:32:11.221473 hello world 1345
2017-03-09 18:32:11.221800 hello world 1346
2017-03-09 18:32:11.222082 hello world 1347
2017-03-09 18:32:11.222384 hello world 1348
2017-03-09 18:32:11.222663 hello world 1349
2017-03-09 18:32:11.222961 hello world 1350
2017-03-09 18:32:11.223263 hello world 1351
2017-03-09 18:32:11.223566 hello world 1352
2017-03-09 18:32:11.223879 hello world 1353
2017-03-09 18:32:11.224201 hello world 1354
2017-03-09 18:32:11.323506 hello world 1355
2017-03-09 18:32:11.426085 hello world 1356
2017-03-09 18:32:11.528983 hello world 1357
2017-03-09 18:32:11.631419 hello world 1358
2017-03-09 18:32:11.735221 hello world 1359
2017-03-09 18:32:11.838095 hello world 1360
2017-03-09 18:32:11.940573 hello world 1361
2017-03-09 18:32:12.043589 hello world 1362
2017-03-09 18:32:12.146342 hello world 1363
2017-03-09 18:32:12.248867 hello world 1364
2017-03-09 18:32:12.351688 hello world 1365
2017-03-09 18:32:12.454629 hello world 1366
2017-03-09 18:32:12.556907 hello world 1367
2017-03-09 18:32:12.659209 hello world 1368
2017-03-09 18:32:12.761383 hello world 1369
2017-03-09 18:32:12.865670 hello world 1370
2017-03-09 18:32:12.968285 hello world 1371
2017-03-09 18:32:13.071140 hello world 1372
2017-03-09 18:32:13.173429 hello world 1373
2017-03-09 18:32:13.276236 hello world 1374
2017-03-09 18:32:13.380399 hello world 1375
2017-03-09 18:32:13.482932 hello world 1376
2017-03-09 18:32:13.585130 hello world 1377
2017-03-09 18:32:13.687728 hello world 1378
2017-03-09 18:32:13.790196 hello world 1379
2017-03-09 18:32:13.892232 hello world 1380
2017-03-09 18:32:13.994483 hello world 1381
2017-03-09 18:32:14.096660 hello world 1382
2017-03-09 18:32:14.200704 hello world 1383
2017-03-09 18:32:14.302992 hello world 1384
2017-03-09 18:32:14.405199 hello world 1385
2017-03-09 18:32:14.508788 hello world 1386
2017-03-09 18:32:14.611197 hello world 1387
2017-03-09 18:32:14.713324 hello world 1388
2017-03-09 18:32:14.815788 hello world 1389
2017-03-09 18:32:14.917902 hello world 1390
2017-03-09 18:32:15.020099 hello world 1391
2017-03-09 18:32:15.122806 hello world 1392
2017-03-09 18:32:15.225145 hello world 1393
2017-03-09 18:32:15.327279 hello world 1394
2017-03-09 18:32:15.429817 hello world 1395
2017-03-09 18:32:15.533225 hello world 1396
2017-03-09 18:32:15.656288 hello world 1397
2017-03-09 18:32:15.759193 hello world 1398
2017-03-09 18:32:15.862611 hello world 1399
2017-03-09 18:32:15.964947 hello world 1400
2017-03-09 18:32:16.067105 hello world 1401
2017-03-09 18:32:16.169824 hello world 1402
2017-03-09 18:32:16.272050 hello world 1403
2017-03-09 18:32:16.375318 hello world 1404
2017-03-09 18:32:16.477753 hello world 1405
2017-03-09 18:32:16.580779 hello world 1406
2017-03-09 18:32:16.683173 hello world 1407
2017-03-09 18:32:16.785644 hello world 1408
2017-03-09 18:32:16.888261 hello world 1409
2017-03-09 18:32:16.990557 hello world 1410
2017-03-09 18:32:17.093140 hello world 1411
2017-03-09 18:32:17.195466 hello world 1412
2017-03-09 18:32:17.299310 hello world 1413
2017-03-09 18:32:17.402659 hello world 1414
2017-03-09 18:32:17.504921 hello world 1415
2017-03-09 18:32:17.607543 hello world 1416
2017-03-09 18:32:17.709808 hello world 1417
2017-03-09 18:32:17.812448 hello world 1418
2017-03-09 18:32:17.915092 hello world 1419
2017-03-09 18:32:18.017746 hello world 1420
2017-03-09 18:32:18.120130 hello world 1421
2017-03-09 18:32:18.222663 hello world 1422
2017-03-09 18:32:18.325080 hello world 1423
2017-03-09 18:32:18.428874 hello world 1424
2017-03-09 18:32:18.531478 hello world 1425
2017-03-09 18:32:18.633980 hello world 1426
2017-03-09 18:32:18.736407 hello world 1427
2017-03-09 18:32:18.838916 hello world 1428
2017-03-09 18:32:18.941353 hello world 1429
2017-03-09 18:32:19.043718 hello world 1430
2017-03-09 18:32:19.147956 hello world 1431
2017-03-09 18:32:19.250240 hello world 1432
2017-03-09 18:32:19.352869 hello world 1433
2017-03-09 18:32:19.455205 hello world 1434
2017-03-09 18:32:19.557626 hello world 1435
2017-03-09 18:32:19.660584 hello world 1436
2017-03-09 18:32:19.762930 hello world 1437
2017-03-09 18:32:19.865894 hello world 1438
2017-03-09 18:32:19.968466 hello world 1439
2017-03-09 18:32:20.070937 hello world 1440
2017-03-09 18:32:20.173391 hello world 1441
2017-03-09 18:32:20.277459 hello world 1442
2017-03-09 18:32:20.381714 hello world 1443
2017-03-09 18:32:20.484092 hello world 1444
2017-03-09 18:32:20.586295 hello world 1445
2017-03-09 18:32:20.690641 hello world 1446
2017-03-09 18:32:20.794512 hello world 1447
2017-03-09 18:32:20.897173 hello world 1448
2017-03-09 18:32:20.999895 hello world 1449
2017-03-09 18:32:21.104054 hello world 1450
2017-03-09 18:32:21.206497 hello world 1451
2017-03-09 18:32:21.309381 hello world 1452
2017-03-09 18:32:21.412315 hello world 1453
2017-03-09 18:32:21.518016 hello world 1454
2017-03-09 18:32:21.628764 hello world 1455
2017-03-09 18:32:21.731465 hello world 1456
2017-03-09 18:32:21.834437 hello world 1457
2017-03-09 18:32:21.937244 hello world 1458
2017-03-09 18:32:22.041153 hello world 1459
2017-03-09 18:32:22.146280 hello world 1460
2017-03-09 18:32:22.259785 hello world 1461
2017-03-09 18:32:22.363160 hello world 1462
2017-03-09 18:32:22.466565 hello world 1463
2017-03-09 18:32:22.569526 hello world 1464
2017-03-09 18:32:22.672447 hello world 1465
2017-03-09 18:32:22.776563 hello world 1466
2017-03-09 18:32:22.882345 hello world 1467
2017-03-09 18:32:22.985457 hello world 1468
2017-03-09 18:32:23.088951 hello world 1469
2017-03-09 18:32:23.194694 hello world 1470
2017-03-09 18:32:23.300196 hello world 1471
2017-03-09 18:32:23.405747 hello world 1472
2017-03-09 18:32:23.508887 hello world 1473
2017-03-09 18:32:23.611883 hello world 1474
2017-03-09 18:32:23.714688 hello world 1475
2017-03-09 18:32:23.818213 hello world 1476
2017-03-09 18:32:23.921491 hello world 1477
2017-03-09 18:32:24.025215 hello world 1478
2017-03-09 18:32:24.136373 hello world 1479
2017-03-09 18:32:24.239792 hello world 1480
2017-03-09 18:32:24.343423 hello world 1481
2017-03-09 18:32:24.446795 hello world 1482
2017-03-09 18:32:24.550020 hello world 1483
2017-03-09 18:32:24.653376 hello world 1484
2017-03-09 18:32:24.749182 connection error
2017-03-09 18:32:29.773972 hello world 1485
2017-03-09 18:32:29.774293 hello world 1486
2017-03-09 18:32:29.774578 hello world 1487
2017-03-09 18:32:29.774860 hello world 1488
2017-03-09 18:32:29.775165 hello world 1489
2017-03-09 18:32:29.775445 hello world 1490
2017-03-09 18:32:29.775721 hello world 1491
2017-03-09 18:32:29.776021 hello world 1492
2017-03-09 18:32:29.776302 hello world 1493
2017-03-09 18:32:29.776574 hello world 1494
2017-03-09 18:32:29.776848 hello world 1495
2017-03-09 18:32:29.777156 hello world 1496
2017-03-09 18:32:29.777432 hello world 1497
2017-03-09 18:32:29.777702 hello world 1498
2017-03-09 18:32:29.777989 hello world 1499
2017-03-09 18:32:29.778328 hello world 1500
2017-03-09 18:32:29.778600 hello world 1501
2017-03-09 18:32:29.778871 hello world 1502
2017-03-09 18:32:29.779159 hello world 1503
2017-03-09 18:32:29.779430 hello world 1504
2017-03-09 18:32:29.779699 hello world 1505
2017-03-09 18:32:29.779966 hello world 1506
2017-03-09 18:32:29.780234 hello world 1507
2017-03-09 18:32:29.780501 hello world 1508
2017-03-09 18:32:29.780768 hello world 1509
2017-03-09 18:32:29.781064 hello world 1510
2017-03-09 18:32:29.781332 hello world 1511
2017-03-09 18:32:29.781605 hello world 1512
2017-03-09 18:32:29.781872 hello world 1513
2017-03-09 18:32:29.782184 hello world 1514
2017-03-09 18:32:29.782456 hello world 1515
2017-03-09 18:32:29.782723 hello world 1516
2017-03-09 18:32:29.782992 hello world 1517
2017-03-09 18:32:29.783271 hello world 1518
2017-03-09 18:32:29.783538 hello world 1519
2017-03-09 18:32:29.783803 hello world 1520
2017-03-09 18:32:29.784072 hello world 1521
2017-03-09 18:32:29.784373 hello world 1522
2017-03-09 18:32:29.784640 hello world 1523
2017-03-09 18:32:29.784905 hello world 1524
2017-03-09 18:32:29.785174 hello world 1525
2017-03-09 18:32:29.785482 hello world 1526
2017-03-09 18:32:29.785755 hello world 1527
2017-03-09 18:32:29.786065 hello world 1528
2017-03-09 18:32:29.786336 hello world 1529
2017-03-09 18:32:29.786630 hello world 1530
2017-03-09 18:32:29.786902 hello world 1531
2017-03-09 18:32:29.814175 hello world 1532
2017-03-09 18:32:29.917019 hello world 1533
2017-03-09 18:32:30.019506 hello world 1534
2017-03-09 18:32:30.121908 hello world 1535
2017-03-09 18:32:30.224483 hello world 1536
2017-03-09 18:32:30.326863 hello world 1537
2017-03-09 18:32:30.429491 hello world 1538
2017-03-09 18:32:30.532558 hello world 1539
2017-03-09 18:32:30.635193 hello world 1540
2017-03-09 18:32:30.737987 hello world 1541
2017-03-09 18:32:30.840291 hello world 1542
2017-03-09 18:32:30.942760 hello world 1543
2017-03-09 18:32:31.045293 hello world 1544
2017-03-09 18:32:31.147742 hello world 1545
2017-03-09 18:32:31.250332 hello world 1546
2017-03-09 18:32:31.352688 hello world 1547
2017-03-09 18:32:31.455506 hello world 1548
2017-03-09 18:32:31.558259 hello world 1549
2017-03-09 18:32:31.661044 hello world 1550
2017-03-09 18:32:31.764013 hello world 1551
2017-03-09 18:32:31.866599 hello world 1552
2017-03-09 18:32:31.969355 hello world 1553
2017-03-09 18:32:32.072830 hello world 1554
2017-03-09 18:32:32.175643 hello world 1555
2017-03-09 18:32:32.278248 hello world 1556
2017-03-09 18:32:32.380588 hello world 1557
2017-03-09 18:32:32.482988 hello world 1558
2017-03-09 18:32:32.585721 hello world 1559
2017-03-09 18:32:32.688488 hello world 1560
2017-03-09 18:32:32.791150 hello world 1561
2017-03-09 18:32:32.894317 hello world 1562
2017-03-09 18:32:32.996440 hello world 1563
2017-03-09 18:32:33.099227 hello world 1564
2017-03-09 18:32:33.201909 hello world 1565
2017-03-09 18:32:33.304664 hello world 1566
2017-03-09 18:32:33.407459 hello world 1567
2017-03-09 18:32:33.510387 hello world 1568
2017-03-09 18:32:33.613226 hello world 1569
2017-03-09 18:32:33.716382 hello world 1570
2017-03-09 18:32:33.819033 hello world 1571
2017-03-09 18:32:33.921625 hello world 1572
2017-03-09 18:32:34.024136 hello world 1573
2017-03-09 18:32:34.126798 hello world 1574
2017-03-09 18:32:34.229490 hello world 1575
2017-03-09 18:32:36.230974 checking heartbeat
2017-03-09 18:32:38.233399 checking heartbeat
